id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	catalogNumber	individualCount	year	month	day	fieldNotes	waterBody	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	identifiedBy	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
urn:catalog:AADC:NSSD:NSSD-4320	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4320	16	1991	06	22	Humpback Whale mid year survey - see entry 1103	Southern Ocean	Australia	Cape Byron	0	0	-28.6333333333	153.633333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4319	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4319	2	1991	06	21	Humpback Whale mid year survey - see entry 1105	Southern Ocean	Australia	Cape Byron	0	0	-28.6333333333	153.633333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4318	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4318	14	1991	06	20	Humpback Whale mid year survey - see entry 1101	Southern Ocean	Australia	Cape Byron	0	0	-28.6333333333	153.633333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4317	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4317	4	1991	06	19	Humpback Whale mid year survey - see entry 1109	Southern Ocean	Australia	Cape Byron	0	0	-28.6333333333	153.633333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4316	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4316	6	1991	06	18	Humpback Whale mid year survey - see entry 1112	Southern Ocean	Australia	Cape Bryon	0	0	-28.6333333333	153.633333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4315	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4315	14	1991	06	17	Humpback Whale mid year survey - see entry 1100	Southern Ocean	Australia	Cape Byron	0	0	-28.6333333333	153.633333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4314	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4314	3	1991	06	16	Humpback Whale mid year survey - see entry 1106	Southern Ocean	Australia	Cape Byron	0	0	-28.6333333333	153.633333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4310	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4310	6	1991	10	26	Two groups	Southern Ocean	Australia	Off Perigian Beach	0	0	-26.4833333333	153.116666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4309	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4309	1	1991	10	25		Southern Ocean	Australia	2km east Jew Shoals	0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4374	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4374	6	1992	11	05		Southern Ocean	Australia	Coral Sea	0	0	-22.2333333333	153.916666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4373	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4373	2	1992	09	19	All calves sighted were fully pigmented.	Southern Ocean	Australia		0	0	-22.1833333333	150.516666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4372	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4372	1	1992	09	19		Southern Ocean	Australia		0	0	-22.1333333333	150.483333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4371	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4371	2	1992	09	18		Southern Ocean	Australia		0	0	-21.9166666667	150.333333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4370	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4370	1	1992	09	17	Very thin.	Southern Ocean	Australia		0	0	-21.75	150.266666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4367	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4367	0	1992	09	04	Heard singing	Southern Ocean	Australia	15 nautical miles north-e	0	0	-20.9333333333	149.333333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4360	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4360	1	1992	08	18	Heard singing	Southern Ocean	Australia	Belep Archipelago, Grand Lagoo	0	0	-19.3333333333	164.333333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4359	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4359	2	1992	08	16	Heard singing	Southern Ocean	Australia	Grand Lagoon du Nord, north Ne	0	0	-19.1666666667	164.333333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4357	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4357	2	1992	08	02		Southern Ocean	Australia	Off Cape Ndoua, southern New C	0	0	-22.3333333333	164.066666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4355	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4355	1	1992	07	27		Southern Ocean	Australia	Inside Reef on south-east	0	0	-21.9666666667	166.816666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4354	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4354	2	1992	07	12		Southern Ocean	Australia	Outside Baie du Prony	0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4352	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4352	4	1992	10	03	Seas at the time very very rough and high winds., Large bumps on head	Southern Ocean	Australia	Montague Island	0	0	-36.2666666667	150.216666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4351	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4351	7	1992	10	01	2 to the east of Island, 5 to the west of Island	Southern Ocean	Australia	Montague Island	0	0	-36.2666666667	150.216666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4349	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4349	20	1992	09	29	Seem to breach more on large north-east swell.	Southern Ocean	Australia	East side of Montague Isl	0	0	-36.2666666667	150.216666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4348	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4348	1	1992	09	19		Southern Ocean	Australia	0.5 miles off east side M	0	0	-36.2666666667	150.216666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4347	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4347	2	1992	09	15		Southern Ocean	Australia	West side Montague Island	0	0	-36.2666666667	150.183333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4345	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4345	1	1992	10	03	Stayed around for about half a day.	Southern Ocean	Australia	North-east of Montague Is	0	0	-36.2833333333	150.216666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4343	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4343	4	1992	08	13	Spy hopping at first. Flapped flippers on surface. Rolled over. - see entry 1108	Southern Ocean	Australia	8 miles south of Hook Ree	0	0	-19.85	149.25	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4405	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4405	2	1991	11	12		Southern Ocean	Australia	2km east of Eden	0	0	-37.5	150	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4404	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4404	2	1991	11	14	These whales in Bay for most of day, another Humpback Whale in Bay in PM.	Southern Ocean	Australia	Twofold Bay	0	0	-37.5	149.616666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4403	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4403	1					Southern Ocean	Australia	In Twofold Bay - close to	0	0	-37.5	149.616666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4402	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4402	2	1991	11	16	Stayed in Bay until noon.	Southern Ocean	Australia	In Twofold Bay, near Look	0	0	-37.5	149.616666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4401	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4401	3	1991	11	17		Southern Ocean	Australia	3km north of Eden	0	0	-37	150.083333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4400	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4400	2	1991	11	18	These whales stayed in bay until 1500, smaller one 6m	Southern Ocean	Australia	In Twofold Bay	0	0	-37.5	149.616666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4399	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4399	3	1991	11	23	Watched for over 1 hour, surfaced every 4 minutes	Southern Ocean	Australia	8km north of Eden	0	0	-37	150.083333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4396	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4396	3	1991	12	04		Southern Ocean	Australia	North Head Eden	0	0	-37.5	150	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4392	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4392	2	1991	06	13		Southern Ocean	Australia	6.5 nautical miles off Ca	0	0	-34.4	115	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4388	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4388	14	1993	01	24	Two pods, 8-10, 3-4	Southern Ocean	Australia	100 nautical miles off Ge	0	0	-28	112.45	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4387	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4387	2	1992	10	05	One type 2, one type 4	Southern Ocean	Australia	East side Montague Island	0	0	-36.2666666667	150.216666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4386	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4386	1	1992	10	05	Pectorals raised from time to time	Southern Ocean	Australia	East side Montague Island	0	0	-36.2666666667	150.216666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4385	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4385	1	1992	10	05	Type 2	Southern Ocean	Australia	East side Montague Island	0	0	-36.2666666667	150.216666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4384	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4384	1	1992	10	05	Type 4	Southern Ocean	Australia	East side Montague Island	0	0	-36.2666666667	150.216666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4383	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4383	2	1992	10	04	Blow extremely visible despite windy conditions	Southern Ocean	Australia	South end Montague Island	0	0	-36.2833333333	150.2	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4382	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4382	12	1992	10	09		Southern Ocean	Australia	5 miles east of Montague	0	0	-36.2666666667	150.216666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4380	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4380	2	1992	10	04		Southern Ocean	Australia	Naroom, 1 mile east off N	0	0	-36.2166666667	150.166666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4379	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4379	1	1992	11	15	Type 2	Southern Ocean	Australia	West side of Montague Isl	0	0	-36.2666666667	150.183333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4406	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4406	4	1991	11	11	See entry 1111	Southern Ocean	Australia	East of Eden	0	0	-37.5	150	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4435	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4435	2	1992	08	18		Southern Ocean	Australia		0	0	-19	149	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4434	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4434	2	1992	08	12	One had white markingsSighting into the sun.	Southern Ocean	Australia	4 miles West of Ellison R	0	0	-17.7	146.3	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
